COSITE,YEAR,JANAADT,FEBAADT,MARAADT,APRAADT,MAYAADT,JUNAADT,JULAADT,AUGAADT,SEPAADT,OCTAADT,NOVAADT,DECAADT,,,,,,,
860298,2013,49261,51777,51539,50826,48845,47976,46464,48313,48440,49917,49795,50395,,,,,,,
860298,2014,50147,53517,53177,51968,49942,48273,47835,48717,49148,50836,50873,51126,,,,,,,
860298,2020,53140,54648,45469,33642,39777,44916,44687,45626,46231,47845,47115,48755,,,,,,,
860298,2018,52472,55705,53997,54589,51571,51454,51063,53355,53188,54932,53527,52488,,,,,,,
860298,2016,50942,53842,53513,53744,51860,51455,50253,52148,52445,52953,52492,52983,,,,,,,
860298,2015,51538,54063,53355,51723,51136,49755,48562,49242,49418,50413,50248,51074,,,,,,,
860298,2019,52298,55046,55179,55159,53630,52040,51758,53289,52242,54041,53907,53118,,,,,,,
860298,2021,48136,50004,51750,52436,52526,50937,49824,50742,51274,52844,51082,50441,,,,,,,
860306,2011,13019,15389,16129,14540,13355,12735,13339,11729,11647,11274,12196,12911,,,,,,,
860306,2012,13889,14411,15746,13641,13289,12671,13824,12023,11386,11726,12091,13042,,,,,,,
860306,2013,14714,14827,14955,14162,13955,13106,13209,13007,11706,12406,12104,13283,,,,,,,
860306,2014,13745,15562,16290,15189,14604,12984,13309,13645,11920,12757,12460,13734,,,,,,,
860306,2020,18678,17355,11658,5378,8440,13304,11361,11722,11290,12042,11551,12676,,,,,,,
860306,2018,14241,18573,20072,18386,15461,15766,16328,15317,13913,14361,15160,16353,,,,,,,
860306,2016,15369,16880,19044,17218,15942,14838,15772,14034,12843,13019,14209,15214,,,,,,,
860306,2017,15851,17403,17011,16689,16307,14251,15723,14208,11106,12814,13907,14520,,,,,,,
860306,2015,15251,15499,17696,16019,14828,13667,13852,13075,12460,13370,13825,14671,,,,,,,
860306,2019,17471,19750,20670,19406,18011,16215,16275,14879,14326,14419,15836,16985,,,,,,,
860306,2021,13853,15348,17039,16916,17336,15786,15101,14423,13955,14271,13668,15324,,,,,,,
860331,2011,240084,252082,256541,246190,238642,234892,233593,232587,229331,233247,232289,234034,,,,,,,
860331,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
860331,2020,267685,273504,212431,141620,179526,220024,214729,221209,226958,234545,230713,247858,,,,,,,
860331,2018,266830,274496,282821,270165,262225,260496,261332,266569,257191,265210,266177,268544,,,,,,,
860331,2016,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
860331,2017,262343,269323,274945,267366,266092,258600,263050,262241,216857,259977,266212,269153,,,,,,,
860331,2019,266375,274184,280728,274846,271787,263229,265279,260964,252139,265950,268378,267185,,,,,,,
860331,2021,245448,254419,266054,264608,251522,255000,238914,241854,260885,271681,276157,256672,,,,,,,
860357,2011,21532,24094,25016,22776,21472,20749,21964,20246,19023,19274,22554,22348,,,,,,,
860357,2012,21663,23730,24944,22238,22004,20783,22018,19843,18396,19688,22601,22311,,,,,,,
860357,2013,22564,23976,25739,22176,22665,21668,22802,22382,19537,20997,23388,24266,,,,,,,
860357,2014,23141,25222,26598,24002,23560,22514,23848,23072,20470,21709,24753,25680,,,,,,,
860357,2020,30226,31937,23057,12460,17451,24546,24926,25993,26295,25180,27823,27663,,,,,,,
860357,2018,28247,30121,31643,29244,27698,28131,29553,27802,25595,26961,30329,30304,,,,,,,
860357,2016,26397,28242,30121,26973,27467,25963,28174,25508,24220,25181,28434,28557,,,,,,,
860357,2017,27573,28982,30118,28916,27497,27024,29019,26335,22745,25781,29671,29583,,,,,,,
860357,2015,24919,26968,28147,25885,25114,24572,25722,24123,23096,23392,26887,27610,,,,,,,
860357,2019,29119,30924,32672,30370,30420,29001,30349,27889,25746,27504,30603,31488,,,,,,,
860357,2021,26509,29336,32098,31773,32257,32269,32775,29707,29622,30067,33323,33281,,,,,,,
860362,2011,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
860362,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
860362,2013,151344,159507,160330,159331,155556,157125,151049,158682,157831,161756,160315,156988,,,,,,,
860362,2014,157575,165578,166420,166618,163103,162481,156747,163987,162676,167081,164981,159756,,,,,,,
860362,2020,0,0,0,0,0,0,143268,151595,155710,164594,159833,166764,,,,,,,
860362,2018,90921,95702,95023,91668,86332,88037,85442,87841,86844,88561,86473,88660,,,,,,,
860362,2016,170116,178954,179036,181098,178247,177360,173286,177568,175929,180919,180451,180385,,,,,,,
860362,2017,89714,93445,95183,93472,92716,90481,88048,91893,78470,93621,92403,92352,,,,,,,
860362,2015,163457,172523,172848,172266,169570,167983,162950,169425,166500,171725,170653,171654,,,,,,,
860362,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
860362,2021,164231,176685,183964,184550,190723,191530,184711,184741,188635,197245,195426,188777,,,,,,,
860380,2020,160271,165244,123334,74898,95520,118530,114427,119503,123940,127688,125678,133403,,,,,,,
860380,2018,153927,161998,163133,162070,155371,156614,152059,156752,153312,158739,159308,157349,,,,,,,
860380,2016,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
860380,2017,149644,155443,157546,154645,153781,148529,148675,152625,133044,155631,157535,156242,,,,,,,
860380,2019,156229,164261,165864,164910,160967,156853,154737,156936,152525,159967,160424,159281,,,,,,,
860380,2021,133164,140014,145586,147494,152104,150415,145985,144517,144626,150496,149106,146242,,,,,,,
860381,2020,12751,13562,8720,3101,4256,5967,5338,5816,6158,6917,6360,6352,,,,,,,
860381,2018,12331,13289,12907,13584,12825,12306,11477,12819,12485,13296,12730,11940,,,,,,,
860381,2016,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
860381,2017,10893,11762,12461,11879,11869,11420,11195,11618,10315,12741,12195,11679,,,,,,,
860381,2019,12755,13976,13530,13495,12879,12284,10831,12083,12254,13322,12415,11697,,,,,,,
860381,2021,0,0,0,0,0,0,0,0,0,9688,9266,8736,,,,,,,
860384,2020,54798,56215,43883,29755,37722,47007,46558,48512,49773,51893,50804,53459,,,,,,,
860384,2018,53419,55064,55629,53569,53149,53683,53589,53423,51118,52528,52057,53681,,,,,,,
860384,2016,52680,53134,52290,51437,51784,51073,52467,50115,47977,48766,50353,52161,,,,,,,
860384,2017,51822,53388,53596,52322,51997,51084,51736,51213,44578,49859,52217,54473,,,,,,,
860384,2015,0,0,0,0,50714,50303,51152,51278,49359,50955,51591,53320,,,,,,,
860384,2019,53231,54889,56045,53745,54100,53453,53195,52801,51830,53911,55455,55105,,,,,,,
860384,2021,53466,55727,57626,58327,58838,57987,58095,56548,54509,57330,56100,54356,,,,,,,
870031,2011,92533,97580,102754,96588,93288,91062,93175,90538,88804,89843,91881,91573,,,,,,,
870031,2012,94554,96271,103331,96333,90487,91710,94083,89551,90501,91582,92967,92591,,,,,,,
870031,2013,95049,95927,101197,94188,92669,92091,84629,87069,86023,90586,87551,90550,,,,,,,
870031,2014,89894,94427,98497,94353,90386,85946,88913,90011,84512,88786,88735,92334,,,,,,,
870031,2020,91094,91716,60775,29456,40571,59747,54553,57567,60703,65245,65731,72776,,,,,,,
870031,2018,92525,97472,101182,96606,91798,89725,91278,88629,85544,84872,85463,89719,,,,,,,
870031,2016,97121,99638,102725,97865,97000,97500,97500,96500,95000,92512,94844,96805,,,,,,,
870031,2015,94192,96445,103390,97317,94386,94633,94400,93989,92281,93314,95392,97883,,,,,,,
870031,2019,88022,90927,91714,83280,81912,81895,83007,81489,77348,83046,86172,89023,,,,,,,
870031,2021,75868,81771,82099,84471,87721,86051,81583,78274,75396,78574,79533,81898,,,,,,,
870096,2011,22825,23599,24154,23634,22727,22238,21272,20879,21568,21709,22025,20990,,,,,,,
870096,2012,22174,23191,22208,21078,21715,21372,20429,21138,22162,22792,21850,21210,,,,,,,
870096,2013,21517,23580,23588,23846,22857,22533,21616,22699,22998,23679,22876,22523,,,,,,,
870096,2014,22863,25040,24879,24587,23897,23707,22913,22898,23171,24153,19100,21995,,,,,,,
870096,2020,29225,30482,25732,18850,21626,23584,22438,23841,24020,25066,24727,24927,,,,,,,
870096,2018,27471,29539,29894,30049,28643,28468,27720,28605,28843,29669,28777,28363,,,,,,,
870096,2016,25920,28009,28398,28336,27835,27300,26500,26300,27500,27780,27068,26688,,,,,,,
870096,2017,27102,28458,29577,28659,28402,27632,26973,27463,23400,29258,28263,27946,,,,,,,
870096,2015,24065,26019,26473,26317,25731,25535,25043,25595,26540,27339,26446,25994,,,,,,,
870096,2019,28577,30474,30584,30168,29194,28624,28012,28330,28565,29856,29237,28551,,,,,,,
870096,2021,25225,26821,28646,28899,29007,28474,27950,27675,27752,28698,27859,27274,,,,,,,
870108,2011,99257,105675,109912,105003,103076,97673,97932,97331,98315,99366,101254,99200,,,,,,,
870108,2012,103871,105942,109286,103219,100078,98195,97736,93126,95431,98979,100767,101357,,,,,,,
870108,2013,105127,108521,111591,108064,103112,100834,101914,104879,97976,104399,104670,106256,,,,,,,
870108,2014,107542,112770,114679,111371,107479,102717,103695,106103,102383,106878,106302,107760,,,,,,,
870108,2020,116738,119704,79217,38018,52320,77035,70564,75263,78783,85063,85517,93150,,,,,,,
870108,2018,114331,121405,124012,120258,112605,111189,113660,120021,111952,114360,112904,116736,,,,,,,
870108,2016,118850,121839,124177,119129,117501,110560,113863,110850,110988,110330,113284,114591,,,,,,,
870108,2015,111037,114024,119502,115719,112831,113985,113331,112737,109687,114736,113363,116028,,,,,,,
870108,2019,115829,121419,126300,121370,117843,113243,113591,108021,102097,109334,112049,115308,,,,,,,
870108,2021,101195,106410,111636,109019,113600,113245,111139,103355,103465,109219,109000,110284,,,,,,,
870137,2011,133521,140787,140362,137697,134115,134930,129780,132459,133579,134125,132941,129889,,,,,,,
870137,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
870137,2013,132485,137412,137999,137783,136383,137080,133550,138724,136309,139893,136249,134795,,,,,,,
870137,2014,133887,142263,142649,141164,138703,136610,133850,138526,138301,141725,137147,138501,,,,,,,
870137,2020,150477,153154,127424,95292,116382,134492,129259,133102,136999,141731,135981,142189,,,,,,,
870137,2018,146245,152661,153578,152773,147622,150011,148319,150322,149125,152753,151171,150604,,,,,,,
870137,2016,139104,145104,146311,147989,145672,145040,144850,146210,147889,143123,147657,146492,,,,,,,
870137,2017,145296,151909,152759,150571,150211,146677,146320,148711,127247,148163,148708,146851,,,,,,,
870137,2015,138250,145079,145500,144000,142000,141569,139310,141844,141106,142717,139909,139135,,,,,,,
870137,2019,149652,155811,157878,156261,154296,149999,148851,147986,147068,151603,150877,149999,,,,,,,
870137,2021,142383,145991,151137,150362,150379,147466,144047,145583,145256,149483,145597,140576,,,,,,,
870178,2011,82328,84842,85371,84999,82801,81737,79735,80785,80523,80399,80335,79983,,,,,,,
870178,2012,80688,83459,84596,82594,81216,80122,79136,78252,79900,81072,80688,80027,,,,,,,
870178,2013,79572,82083,82359,81025,79748,78641,75804,77883,77449,79028,78420,78767,,,,,,,
870178,2014,77269,80250,79676,79987,78856,75954,73919,77533,76848,78847,77579,78006,,,,,,,
870178,2020,72611,75769,56943,37527,49102,58892,55401,60272,62356,66325,64490,65792,,,,,,,
870178,2018,76560,79747,79024,79119,74559,72813,72158,75033,74073,76544,75076,75422,,,,,,,
870178,2016,77742,80200,80663,80459,78857,78041,76665,78835,78136,79502,77992,81019,,,,,,,
870178,2015,77538,79707,80406,79750,79202,78321,77000,78869,78293,80074,77971,78230,,,,,,,
870178,2019,75228,78427,77610,78294,75589,74640,73078,74533,72617,74842,73188,72137,,,,,,,
870178,2021,66676,70487,71487,72200,72998,71466,69220,70985,72135,73943,71119,69250,,,,,,,
870187,2012,115925,121926,132184,128820,125593,124854,119223,0,128684,129608,129494,126954,,,,,,,
870187,2011,116792,119221,118982,116307,114479,115635,111196,115414,114916,116286,116282,116512,,,,,,,
870187,2013,125106,131523,133863,133573,131520,130825,125422,131581,129768,133675,128136,126449,,,,,,,
870187,2014,124207,128698,130206,129506,127241,127883,127115,131053,129816,132211,128096,128028,,,,,,,
870187,2020,0,0,0,0,82477,101103,95970,103006,107621,116562,115748,120257,,,,,,,
870187,2016,136170,142269,145601,146388,142003,140288,136743,139864,136533,139579,142274,139500,,,,,,,
870187,2015,127704,136572,144677,148280,141785,142684,139600,142278,136667,141288,138818,138607,,,,,,,
870187,2021,119719,127310,131335,135051,139707,139502,137357,135507,135581,141006,138888,135001,,,,,,,
870188,2012,48124,48845,48758,48896,48726,49269,47611,47588,49202,49882,49856,49361,,,,,,,
870188,2011,48407,50269,50835,49296,48227,49160,47838,49369,49401,49544,49565,49416,,,,,,,
870188,2013,47874,49945,48946,49752,48657,49540,48087,50848,50087,50307,50220,51719,,,,,,,
870188,2014,47929,50083,49622,49107,48855,48136,46919,48079,47458,48534,48282,49009,,,,,,,
870188,2020,0,40624,30132,0,0,0,28845,0,31616,0,36980,0,,,,,,,
870188,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
870188,2016,44088,46309,45463,46288,45839,45633,44020,44936,43014,45224,45264,45649,,,,,,,
870188,2015,46549,48782,49127,47834,47454,48293,46207,47471,46397,45443,44205,45881,,,,,,,
870188,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
870188,2021,23467,30510,38345,0,36929,35981,34773,37185,36461,0,0,0,,,,,,,
870193,2012,35744,37063,37076,36016,35744,35048,33346,33647,35332,35630,34628,35295,,,,,,,
870193,2011,33909,35663,35473,36409,35353,34701,32631,33059,34278,35110,35150,35750,,,,,,,
870193,2013,34241,36213,37334,37594,36673,35902,33181,34753,35064,35996,35271,35557,,,,,,,
870193,2014,35007,37130,37079,37680,37198,35596,33658,35820,36117,37464,36576,37847,,,,,,,
870193,2020,36178,38144,24226,14414,19538,25174,22376,24895,26141,28451,27483,29244,,,,,,,
870193,2018,36547,38334,38213,38356,37155,36339,34423,35805,35969,37463,34692,37275,,,,,,,
870193,2016,36354,38315,37896,38426,37740,37067,34704,36091,36671,37555,37090,37654,,,,,,,
870193,2017,36461,38524,39500,37826,38405,37096,34428,35909,31455,38570,37866,38125,,,,,,,
870193,2015,36591,38618,38711,38678,38283,37156,35063,36268,36972,37788,37013,37339,,,,,,,
870193,2019,36221,38680,38140,38094,37254,36146,33674,35715,35890,36720,36411,36847,,,,,,,
870193,2021,28744,30979,31838,32443,33595,32233,30576,30956,33060,35425,34124,34419,,,,,,,
870258,2012,23329,25308,25020,24412,24626,24249,23876,23486,23468,23672,23631,23608,,,,,,,
870258,2011,24765,26301,25687,25265,25318,24976,24768,24827,25065,25068,25214,24992,,,,,,,
870258,2013,23254,24254,23967,23084,23233,22775,22367,22577,22255,22269,22300,22400,,,,,,,
870258,2014,24200,25032,25264,25240,24965,24128,23943,24375,23974,24032,24103,24794,,,,,,,
870258,2020,25085,25873,23139,18525,21126,22653,22513,22512,22794,23331,23434,23374,,,,,,,
870258,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
870258,2016,25924,27566,27244,27097,27504,26251,25991,25897,25687,25980,26036,26446,,,,,,,
870258,2017,25465,26245,27117,26942,27219,26380,26012,25723,25821,25872,25820,26198,,,,,,,
870258,2015,24502,25675,25893,25648,25865,25324,24999,25234,25287,25539,25619,25811,,,,,,,
870258,2019,24686,25602,26121,26085,26264,25238,25381,24900,24828,25261,25143,25488,,,,,,,
870258,2021,22515,22079,22089,25095,24667,22555,25097,24586,24362,24835,24298,24191,,,,,,,
870266,2012,49257,50705,50486,49536,48919,48672,47379,46801,47628,48035,48177,48731,,,,,,,
870266,2011,50663,52896,52471,52569,52010,51835,50000,48667,48889,48784,49419,49620,,,,,,,
870266,2013,47924,49338,49188,48998,47954,47634,46254,47627,47734,48528,48070,48697,,,,,,,
870266,2014,48094,50045,50058,51030,51168,50662,49872,51497,51576,51873,51671,53045,,,,,,,
870382,2020,18162,18356,11344,5089,5355,5512,5226,5323,5423,5852,5401,5437,,,,,,,
870382,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
870382,2016,11233,10793,11957,11061,10098,10267,10093,9830,10061,10636,12002,12378,,,,,,,
870382,2017,13005,12703,13347,12972,10892,10958,11327,11257,9138,11747,13019,13777,,,,,,,
870382,2015,0,0,11810,10116,8727,8723,8840,8774,8650,9092,10537,11024,,,,,,,
870382,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
870382,2021,6053,6160,6134,6105,6245,6653,7740,8912,8868,10211,11379,12501,,,,,,,
870383,2020,22046,23001,17451,10906,15196,17948,17763,0,0,0,0,18430,,,,,,,
870383,2018,18225,19168,18998,18509,17280,17535,18368,18755,18881,19673,20087,20190,,,,,,,
870383,2016,17566,18543,18660,18367,17873,17507,18008,17699,17781,17720,17859,18043,,,,,,,
870383,2017,17901,18889,19312,18754,18488,17588,18431,17955,15237,17720,18141,18259,,,,,,,
870383,2015,0,0,0,0,18019,17823,18196,17817,17716,17764,17469,17805,,,,,,,
870383,2019,20392,21845,22202,22028,21321,20338,20888,20768,20505,21465,21541,21516,,,,,,,
870383,2021,19298,20128,21109,21316,21433,20778,20522,19982,20517,21249,21016,20998,,,,,,,
879947,2012,31990,33380,33536,32721,32153,32581,31377,31860,32562,33452,32859,31523,,,,,,,
879947,2011,31053,33224,33060,32641,31835,31778,30669,31978,31844,32554,31902,31166,,,,,,,
879947,2013,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
879947,2014,33000,34246,34012,34250,33595,33452,32329,33966,33370,34419,33486,33124,,,,,,,
879947,2020,33465,34809,30436,23453,27517,30086,28994,30540,30352,31884,30276,29947,,,,,,,
879947,2018,34892,37399,37061,37338,34976,35868,35575,36870,35717,36843,35548,34149,,,,,,,
879947,2016,34882,37005,36646,36939,36107,36018,35139,36601,35968,37598,36079,35428,,,,,,,
879947,2017,35892,37375,37760,36724,36346,36166,35431,36265,29141,30210,28772,29266,,,,,,,
879947,2015,33824,35571,36085,35776,35171,35411,34109,35267,35057,36196,34793,34137,,,,,,,
879947,2019,35301,37538,35612,34837,33793,33815,32984,34443,33305,35381,33785,32599,,,,,,,
879947,2021,30768,32476,33359,33192,32827,33069,32020,32948,33209,34811,33456,31867,,,,,,,
880139,2012,5093,5484,5892,5087,4748,4499,4572,4298,4225,4546,5073,5033,,,,,,,
880139,2011,5063,5596,5940,5375,4726,4699,4511,4179,4146,4320,5084,5127,,,,,,,
880139,2013,5134,5490,5945,5225,5045,4698,4744,4576,4467,4617,5079,5327,,,,,,,
880139,2014,5144,5687,6060,5394,5116,4861,4896,4716,4415,4958,5323,5501,,,,,,,
880139,2020,7445,8181,6703,4229,5802,6470,6373,6469,6514,6804,7236,7479,,,,,,,
880139,2018,7468,8229,8673,7725,7163,7491,7388,7186,6834,6911,7477,7317,,,,,,,
880139,2016,5913,6445,7163,6323,6148,5853,6066,5598,5511,5911,6642,6513,,,,,,,
880139,2017,6399,6977,7696,7168,6892,6561,6885,6587,6045,7214,7754,7544,,,,,,,
880139,2015,5420,5903,6337,5845,5475,5323,5264,4999,4941,5313,5996,6174,,,,,,,
880139,2019,7235,7639,8082,7281,7303,6855,7044,6537,6400,6802,7580,7723,,,,,,,
880139,2021,7192,7971,8840,8467,8320,8244,8491,7487,7497,7842,8556,8364,,,,,,,
880291,2012,2827,3127,3434,2926,2646,2354,2613,2148,2441,2282,2435,2364,,,,,,,
880291,2011,2672,3315,3413,3156,2645,2431,2663,2390,2442,2302,2615,2471,,,,,,,
880291,2013,2869,3164,3188,2868,2694,2526,2613,2402,2312,2433,2541,2800,,,,,,,
880291,2014,2772,3379,3478,3079,2756,2524,2620,2520,2360,2653,2604,2708,,,,,,,
880291,2020,0,0,0,0,0,0,0,0,0,0,2747,2949,,,,,,,
880291,2018,3143,3934,4006,3748,2760,2944,3133,2773,2935,2552,2893,2969,,,,,,,
880291,2016,3002,3631,3768,3332,3085,2728,2967,2630,2744,2582,2917,2882,,,,,,,
880291,2017,3359,3921,4031,3513,3150,2754,2995,2616,2316,2598,2864,2919,,,,,,,
880291,2015,3180,3304,3688,3289,2945,2677,2656,2468,2605,2718,2780,2845,,,,,,,
880291,2019,3372,3811,3965,3572,3163,2946,3046,2558,2479,2688,2936,2959,,,,,,,
880291,2021,3393,3572,3903,3529,3495,3254,3200,2819,2991,2941,2917,3178,,,,,,,
880314,2012,24497,25727,25244,23851,22423,21975,21211,21229,21333,22123,23171,22448,,,,,,,
880314,2011,23898,25162,24558,23682,22415,21216,20251,20592,21261,22528,22917,23514,,,,,,,
880314,2013,23351,24826,24679,23206,22224,21779,20990,21408,21081,22103,22531,22983,,,,,,,
880314,2014,23099,24803,24522,23463,21994,21551,20926,21414,20733,22021,22102,22796,,,,,,,
880314,2020,23444,24198,20883,15649,19435,20731,19911,20208,20502,21187,20799,21532,,,,,,,
880314,2018,24483,25503,25605,24478,22942,23182,22444,21947,21602,22979,22975,23208,,,,,,,
